listing_id,platform,city,state,brand,model,variant,manufacturing_year,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,scraped_date,raw_price
PW_IND_13652,Quikr,Pune,Maharashtra,Royal Enfield,Himalayan,Pine Green,2019,47366,411.0,32.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,2026-01-23,"₹ 54,900"
PW_IND_12657,OLX,Lucknow,Uttar Pradesh,TVS,Sport,ES,2019,34245,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-03-01,"18,500"
PW_IND_11048,OLX,Ahmedabad,Gujarat,KTM,Duke 200,Electronic Orange,2017,49711,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-04-20,"43,600"
PW_IND_19123,CarTrade,Hyderabad,Telangana,Honda,Activa 6G,DLX,2019,45984,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,2026-05-06,"₹ 38,000.00"
PW_IND_18595,Bikes24,Mumbai,Maharashtra,Yamaha,MT-15,V2 MotoGP,2019,37353,155.0,44.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,2026-07-13,"₹84,800"
PW_IND_13036,Quikr,Pune,Maharashtra,Honda,Activa 6G,DLX,2018,59507,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-15,26200
PW_IND_12410,OLX,Lucknow,Uttar Pradesh,TVS,Sport,ES,2017,48647,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-01-12,"₹ 16,100.00"
PW_IND_15148,BikeDekho,Ahmedabad,Gujarat,Suzuki,Access 125,Ride Connect,2025,8211,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-17,90500
PW_IND_11648,OLX,Pune,Maharashtra,Hero,HF Deluxe,Kick Start,2020,71614,97.0,68.0,Manual,Petrol,3rd Owner,Dealer,No Warranty,Third-Party,2026-05-06,"₹ 16,700"
PW_IND_11738,OLX,Lucknow,Uttar Pradesh,KTM,RC 390,Factory Racing,2019,49849,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-14,"145,600"
PW_IND_15982,BikeWale,Mumbai,Maharashtra,Hero,Glamour,Disc,2016,76265,125.0,55.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Expired,2026-08-09,"₹ 18,700"
PW_IND_14795,BikeDekho,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2018,46897,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-03-28,"58,100"
PW_IND_10186,OLX,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2015,114504,349.0,,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-02-15,"₹ 29,700.00"
PW_IND_11645,OLX,Kolkata,West Bengal,Royal Enfield,Bullet 350,Standard ES,2017,97674,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-25,"₹ 40,900.00"
PW_IND_13788,Quikr,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2018,61611,155.0,42.0,Automatic,Petrol,2nd Owner,Dealer,No Warranty,Expired,2026-03-09,33700
PW_IND_12258,OLX,Hyderabad,Telangana,TVS,Apache RTR 200,4V Dual ABS,2020,75693,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-23,34700
PW_IND_10223,OLX,Ahmedabad,Gujarat,Yamaha,MT-15,V2 MotoGP,2017,82214,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-03,"38,500"
PW_IND_10825,OLX,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,Dual Channel ABS,2023,39408,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,,2026-07-21,"99,900"
PW_IND_13203,Quikr,Delhi-NCR,Delhi,Honda,Activa 6G,DLX,2020,31828,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-05-13,"₹ 32,500"
PW_IND_17034,Droom,Ahmedabad,Gujarat,Suzuki,Access 125,Ride Connect,2013,152791,124.0,52.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Third-Party,2026-04-04,"₹ 20,400"
PW_IND_11474,OLX,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2019,48094,149.0,48.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-02-06,"₹43,600"
PW_IND_15905,BikeWale,Lucknow,Uttar Pradesh,Yamaha,RayZR 125,Fi Hybrid,2020,51878,125.0,54.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-16,"₹36,200"
PW_IND_15149,BikeDekho,Pune,Maharashtra,Honda,CB Shine,SP,2021,41449,125.0,58.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,2026-03-26,"₹ 40,500"
PW_IND_18328,Bikes24,Bengaluru,Karnataka,KTM,RC 200,GP Edition,2022,25330,199.0,32.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-08-10,199100
PW_IND_18668,Bikes24,Pune,Maharashtra,KTM,Duke 200,Electronic Orange,2021,37367,199.0,33.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-02-03,"140,900"
PW_IND_13802,Quikr,Hyderabad,Telangana,Honda,Unicorn,Standard,2019,87579,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-01-19,"₹ 28,000"
PW_IND_18651,Bikes24,Ahmedabad,Gujarat,Suzuki,Gixxer SF 150,Standard ABS,2012,123728,155.0,45.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-07-26,"₹ 21,500"
PW_IND_11121,OLX,Delhi-NCR,Delhi,Honda,CB Shine,SP,2017,78235,125.0,58.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-03-09,"₹ 16,300.00"
PW_IND_18363,Bikes24,Bengaluru,Karnataka,TVS,Raider 125,Split Seat,2015,104051,125.0,57.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-07-07,"22,800"
PW_IND_15220,BikeDekho,Mumbai,Maharashtra,Bajaj,Platina 100,ES Drum,2023,29061,102.0,72.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Expired,2026-05-13,"27,800"
PW_IND_12683,OLX,Hyderabad,Telangana,Royal Enfield,Meteor 350,Supernova,2020,49017,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-22,"₹ 100,400"
PW_IND_11201,OLX,Bengaluru,Karnataka,Yamaha,Aerox 155,Version S,2018,93747,155.0,42.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-08-16,"₹ 31,100"
PW_IND_16902,BikeWale,Pune,Maharashtra,Honda,Unicorn,Standard,2021,30970,160.0,50.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,2026-07-11,"₹79,500"
PW_IND_12656,OLX,Kolkata,West Bengal,Honda,Activa 6G,DLX,2020,40550,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-08-16,"₹41,200"
PW_IND_18537,Bikes24,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2018,104864,349.0,36.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-04-26,"₹ 46,000.00"
PW_IND_19830,CarTrade,Chennai,Tamil Nadu,Royal Enfield,Classic 350,Dual Channel ABS,2020,42351,349.0,35.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-08-05,"58,900"
PW_IND_13378,Quikr,Bengaluru,Karnataka,Yamaha,RayZR 125,Fi Hybrid,2019,43539,125.0,54.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-21,"₹ 38,300.00"
PW_IND_15651,BikeDekho,Mumbai,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2014,132445,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-08,"₹ 31,900.00"
PW_IND_13925,Quikr,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,Metro Rebel,2016,85096,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-01-22,"₹ 40,400.00"
PW_IND_18604,Bikes24,Ahmedabad,Gujarat,Yamaha,Aerox 155,Version S,2018,72582,155.0,42.0,Automatic,Petrol,3rd Owner,Dealer,No Warranty,Expired,2026-04-04,"₹ 37,300.00"
PW_IND_11721,OLX,Jaipur,Rajasthan,Royal Enfield,Classic 350,Dual Channel ABS,2022,38364,349.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-26,99600
PW_IND_16820,BikeWale,Kolkata,West Bengal,Hero,Passion Pro,Drum,2023,34340,113.0,60.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,2026-04-02,"₹ 58,000"
PW_IND_18209,Bikes24,Lucknow,Uttar Pradesh,Bajaj,Platina 100,ES Drum,2012,89710,102.0,72.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-24,"₹ 20,800.00"
PW_IND_16909,BikeWale,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2017,94017,113.0,60.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,2026-06-12,"19,700"
PW_IND_12628,OLX,Delhi-NCR,Delhi,Honda,CB Shine,SP,2014,108485,125.0,58.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-25,"₹15,000"
PW_IND_18179,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2020,33551,,27.0,Manual,Petrol,4th Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-02-11,150600
PW_IND_14667,BikeDekho,Hyderabad,Telangana,Yamaha,Aerox 155,Version S,2020,37969,155.0,42.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-04-20,74400
PW_IND_11934,OLX,Ahmedabad,Gujarat,TVS,Apache RTR 160,4V Special Edition,2020,57822,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-16,"₹ 59,900"
PW_IND_19096,CarTrade,Lucknow,Uttar Pradesh,Suzuki,Burgman Street,EX,2019,62074,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-06,"38,000"
PW_IND_11455,OLX,Jaipur,Rajasthan,TVS,Apache RTR 200,4V Dual ABS,2021,43240,198.0,39.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,2026-08-24,"₹66,100"
PW_DUP_20080,Quikr,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2024,20943,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-15,"₹ 153,600.00"
PW_IND_19274,CarTrade,Jaipur,Rajasthan,Bajaj,Platina 100,ES Drum,2018,44748,102.0,72.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-07-01,"₹ 15,700.00"
PW_IND_10088,OLX,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,Supernova,2019,46227,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-19,"₹ 97,700"
PW_IND_15304,BikeDekho,Lucknow,Uttar Pradesh,Hero,HF Deluxe,Kick Start,2017,68172,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-04,"₹ 16,000"
PW_IND_19362,CarTrade,Chennai,Tamil Nadu,Hero,Glamour,Disc,2019,85288,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-03-21,"₹ 25,300.00"
PW_IND_15873,BikeWale,Pune,Maharashtra,Honda,Hornet 2.0,ABS,2019,46771,184.0,42.0,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Comprehensive,2026-08-24,"₹ 42,400"
PW_IND_11834,OLX,Chennai,Tamil Nadu,Royal Enfield,Bullet 350,Standard ES,2015,68352,346.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,2026-05-16,"₹28,300"
PW_IND_14465,BikeDekho,Kolkata,West Bengal,Honda,Unicorn,Standard,2016,133652,160.0,50.0,Manual,Petrol,1st Owner,Dealer,No Warranty,,2026-03-06,"19,000"
PW_IND_13805,Quikr,Bengaluru,Karnataka,Suzuki,Access 125,Ride Connect,2019,97227,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,,2026-02-25,"₹ 28,100.00"
PW_IND_13200,Quikr,Delhi-NCR,Delhi,Bajaj,Avenger Cruise 220,Standard,2022,45530,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,2026-03-01,78000
PW_IND_13283,Quikr,Kolkata,West Bengal,Suzuki,Burgman Street,EX,2018,83287,,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-08,"₹23,000"
PW_IND_16888,BikeWale,Jaipur,Rajasthan,Hero,HF Deluxe,Kick Start,2021,24477,97.0,68.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-01-13,33700
PW_IND_16104,BikeWale,Bengaluru,Karnataka,TVS,Raider 125,Split Seat,2021,31157,125.0,57.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-08-08,"54,200"
PW_IND_10339,OLX,Lucknow,Uttar Pradesh,Yamaha,Aerox 155,Version S,2019,37547,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-24,"₹ 60,700.00"
PW_IND_16158,BikeWale,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2021,48911,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-18,76700
PW_IND_14857,BikeDekho,Ahmedabad,Gujarat,Hero,HF Deluxe,Kick Start,2020,55172,97.0,68.0,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Third-Party,2026-03-25,"17,600"
PW_IND_18712,Bikes24,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2019,61495,149.0,48.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Expired,2026-04-12,"58,300"
PW_IND_16350,BikeWale,Lucknow,Uttar Pradesh,TVS,Apache RTR 200,4V Dual ABS,2022,39382,198.0,39.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-03-02,"85,000"
PW_IND_16311,BikeWale,Lucknow,Uttar Pradesh,Bajaj,Dominar 400,Touring Edition,2022,22858,373.0,30.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-04-22,"₹118,400"
PW_IND_19128,CarTrade,Chennai,Tamil Nadu,Royal Enfield,Himalayan,Pine Green,2021,45244,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-17,"125,500"
PW_IND_13502,Quikr,Delhi-NCR,Delhi,Suzuki,Gixxer SF 150,Standard ABS,2020,56110,155.0,45.0,Manual,Petrol,4th Owner,Individual,No Warranty,Expired,2026-01-01,"₹32,900"
PW_IND_15586,BikeDekho,Delhi-NCR,Delhi,Yamaha,RayZR 125,Fi Hybrid,2015,89083,125.0,54.0,Automatic,Petrol,2nd Owner,Individual,6 Months Warranty,Expired,2026-06-25,"₹ 15,700.00"
PW_IND_13749,Quikr,Pune,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2018,52186,249.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-01-22,"49,500"
PW_IND_10459,OLX,Lucknow,Uttar Pradesh,Royal Enfield,Hunter 350,Metro Rebel,2018,108224,349.0,36.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-05-03,"₹33,400"
PW_IND_15267,BikeDekho,Bengaluru,Karnataka,Honda,Unicorn,Standard,2017,105770,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-21,"₹ 30,400"
PW_IND_12470,OLX,Chennai,Tamil Nadu,KTM,Duke 390,Gen-3 Dark Galvano,2012,142762,373.0,28.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Expired,2026-07-19,"₹ 35,300"
PW_IND_14328,BikeDekho,Kolkata,West Bengal,Royal Enfield,Meteor 350,Supernova,2019,33389,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-19,97900
PW_IND_15184,BikeDekho,Kolkata,West Bengal,Hero,HF Deluxe,Kick Start,2013,95024,97.0,68.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-05-01,"₹15,400"
PW_IND_19660,CarTrade,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2018,94466,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-03-17,"₹ 26,100"
PW_IND_11824,OLX,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2020,81080,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-05,"24,100"
PW_IND_11917,OLX,Delhi-NCR,Delhi,Hero,Passion Pro,Drum,2017,91591,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-06-03,"₹ 15,500"
PW_IND_13920,Quikr,Delhi-NCR,Delhi,Hero,Glamour,Disc,2013,100260,125.0,55.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-07-08,"15,000"
PW_IND_16524,BikeWale,Mumbai,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2018,72566,373.0,28.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-01-09,"₹83,500"
PW_IND_10253,OLX,Delhi-NCR,Delhi,Honda,CB Shine,SP,2017,88075,125.0,58.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-06-12,"₹ 15,000.00"
PW_IND_17199,Droom,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2019,44396,349.0,36.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-01-22,"₹ 81,000.00"
PW_IND_11950,OLX,Delhi-NCR,Delhi,Honda,Hornet 2.0,ABS,2021,36042,184.0,42.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,2026-04-09,"₹59,600"
PW_IND_19327,CarTrade,Kolkata,West Bengal,Honda,Unicorn,Standard,2023,25686,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-08,"₹ 61,600"
PW_IND_18350,Bikes24,Jaipur,Rajasthan,TVS,Apache RTR 160,4V Special Edition,2024,15354,160.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-05-07,"143,600"
PW_IND_13360,Quikr,Chennai,Tamil Nadu,Royal Enfield,Himalayan,Pine Green,2021,62206,411.0,32.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-05-18,68400
PW_IND_16069,BikeWale,Hyderabad,Telangana,Royal Enfield,Classic 350,Dual Channel ABS,2022,40211,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,2026-03-13,"₹ 180,000"
PW_IND_18259,Bikes24,Jaipur,Rajasthan,Yamaha,FZ-S FI,V4 Deluxe,2015,76398,149.0,45.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-07-05,"₹ 27,100"
PW_IND_15223,BikeDekho,Delhi-NCR,Delhi,Honda,Activa 125,Disc,2015,103705,124.0,50.0,Automatic,Petrol,1st Owner,Individual,6 Months Warranty,Expired,2026-05-17,"₹ 17,000"
PW_IND_12240,OLX,Lucknow,Uttar Pradesh,Honda,Activa 6G,DLX,2023,22599,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-06-20,"₹ 59,700"
PW_IND_14631,BikeDekho,Jaipur,Rajasthan,KTM,Duke 200,Electronic Orange,2020,44504,199.0,33.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-07-12,"₹ 94,200.00"
PW_IND_12539,OLX,Mumbai,Maharashtra,TVS,Sport,ES,2020,42617,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-27,"₹ 23,400"
PW_IND_15011,BikeDekho,Hyderabad,Telangana,Royal Enfield,Classic 350,Dual Channel ABS,2021,37647,349.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-08-20,"₹160,600"
PW_IND_18700,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2024,13760,249.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,2026-05-24,"180,800"
PW_IND_15780,BikeDekho,Bengaluru,Karnataka,Suzuki,Gixxer SF 150,Standard ABS,2013,128743,155.0,45.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,2026-07-14,"₹30,600"
PW_IND_14452,BikeDekho,Delhi-NCR,Delhi,Yamaha,FZ-S FI,V4 Deluxe,2021,56450,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-06-12,54500
PW_IND_11649,OLX,Hyderabad,Telangana,Suzuki,Burgman Street,EX,2024,22215,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-12,"₹73,800"
PW_IND_11190,OLX,Lucknow,Uttar Pradesh,Hero,HF Deluxe,Kick Start,2018,39689,97.0,68.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-28,"17,600"
PW_IND_11082,OLX,Kolkata,West Bengal,Honda,Activa 6G,DLX,2015,89335,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-08-21,"₹ 15,000.00"
PW_IND_18676,Bikes24,Chennai,Tamil Nadu,Yamaha,R15 V4,M Edition,2012,148702,155.0,40.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,2026-05-02,"₹27,000"
PW_IND_19944,CarTrade,Hyderabad,Telangana,TVS,Apache RTR 160,4V Special Edition,2020,47962,160.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-08-21,"43,500"
PW_DUP_20064,OLX,Kolkata,West Bengal,KTM,RC 200,GP Edition,2019,86092,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,2026-08-15,"₹55,600"
PW_IND_15013,BikeDekho,Ahmedabad,Gujarat,Yamaha,FZ-S FI,V4 Deluxe,2014,99662,149.0,,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-05-18,"₹21,000"
PW_IND_10527,OLX,Kolkata,West Bengal,TVS,Apache RTR 200,4V Dual ABS,2021,43434,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-03-12,52200
PW_IND_10160,OLX,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2017,72623,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-01-18,"₹ 51,900.00"
PW_IND_18705,Bikes24,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2018,64085,373.0,28.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-05-25,"158,800"
PW_IND_17135,Droom,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2019,64486,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,2026-06-09,"₹ 81,200.00"
PW_IND_16857,BikeWale,Chennai,Tamil Nadu,Yamaha,R15 V4,M Edition,2016,67538,155.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,2026-02-24,"₹ 44,600"
PW_IND_16325,BikeWale,Kolkata,West Bengal,Suzuki,Access 125,Ride Connect,2017,93310,124.0,52.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,2026-02-04,"₹20,300"
PW_IND_18941,Bikes24,Ahmedabad,Gujarat,Hero,HF Deluxe,Kick Start,2012,118507,97.0,68.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,2026-01-15,"20,800"
PW_DUP_20020,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 150,Twin Disc,2016,92788,149.0,48.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,2026-08-15,24500
PW_IND_14351,BikeDekho,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2016,71537,155.0,42.0,Automatic,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,2026-03-04,"₹29,700"
PW_IND_13646,Quikr,Lucknow,Uttar Pradesh,Royal Enfield,Meteor 350,Supernova,2020,56183,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-04-18,"92,100"
PW_DUP_20104,OLX,Pune,Maharashtra,Hero,HF Deluxe,Kick Start,2018,68510,97.0,68.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,2026-08-15,"₹15,000"
PW_IND_17302,Droom,Pune,Maharashtra,Suzuki,Access 125,Ride Connect,2019,77991,124.0,52.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,2026-06-04,"₹ 38,600"
PW_IND_15527,BikeDekho,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,Dual Channel ABS,2018,99134,199.0,,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Comprehensive,2026-05-21,"34,300"
PW_IND_15915,BikeWale,Delhi-NCR,Delhi,Honda,Activa 125,Disc,2018,64448,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,2026-03-16,"₹22,000"
PW_IND_18530,Bikes24,Delhi-NCR,Delhi,Hero,HF Deluxe,Kick Start,2018,64408,97.0,68.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Expired,2026-04-01,"₹ 18,100.00"
PW_IND_18742,Bikes24,Mumbai,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2021,54546,349.0,35.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,2026-06-10,"₹ 118,800"
PW_IND_11867,OLX,Chennai,Tamil Nadu,TVS,Apache RTR 160,4V Special Edition,2022,27175,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,,2026-05-28,"₹ 82,300"
PW_IND_12680,OLX,Delhi-NCR,Delhi,Bajaj,Pulsar 125,Neon,2021,32824,125.0,52.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-08-26,46600
PW_IND_13576,Quikr,Pune,Maharashtra,Royal Enfield,Hunter 350,Metro Rebel,2023,20687,349.0,36.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,2026-02-13,"85,500"
PW_IND_16212,BikeWale,Lucknow,Uttar Pradesh,Honda,Hornet 2.0,ABS,2022,49413,184.0,42.0,Manual,Petrol,2nd Owner,Individual,6 Months Warranty,Comprehensive,2026-08-23,"65,400"
PW_IND_10956,OLX,Pune,Maharashtra,Royal Enfield,Bullet 350,Standard ES,2019,55321,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,2026-02-11,"83,200"
