listing_id,platform,city,state,brand,model,variant,manufacturing_year,vehicle_age,kilometers_driven,engine_capacity_cc,mileage_kmpl,transmission,fuel_type,number_of_owners,seller_type,warranty_status,insurance_validity,listed_price,price_per_cc,price_per_km,expected_market_price,price_difference,price_ratio,price_category
PW_IND_13652,Quikr,Pune,Maharashtra,Royal Enfield,Himalayan,Pine Green,2019,7,47366,411.0,32.0,Manual,Petrol,4th Owner,Individual,No Warranty,Comprehensive,54900.0,133.58,1.159,68300.0,-13400.0,0.804,Underpriced
PW_IND_12657,OLX,Lucknow,Uttar Pradesh,TVS,Sport,ES,2019,7,34245,110.0,70.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,18500.0,168.18,0.54,23900.0,-5400.0,0.774,Underpriced
PW_IND_11048,OLX,Ahmedabad,Gujarat,KTM,Duke 200,Electronic Orange,2017,9,49711,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,43600.0,219.1,0.877,60500.0,-16900.0,0.721,Underpriced
PW_IND_19123,CarTrade,Hyderabad,Telangana,Honda,Activa 6G,DLX,2019,7,45984,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Expired,38000.0,345.45,0.826,35200.0,2800.0,1.08,Fairly Priced
PW_IND_18595,Bikes24,Mumbai,Maharashtra,Yamaha,MT-15,V2 MotoGP,2019,7,37353,155.0,44.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Third-Party,84800.0,547.1,2.27,83900.0,900.0,1.011,Fairly Priced
PW_IND_13036,Quikr,Pune,Maharashtra,Honda,Activa 6G,DLX,2018,8,59507,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,26200.0,238.18,0.44,30300.0,-4100.0,0.865,Underpriced
PW_IND_15148,BikeDekho,Ahmedabad,Gujarat,Suzuki,Access 125,Ride Connect,2025,1,8211,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,90500.0,729.84,11.02,80800.0,9700.0,1.12,Overpriced
PW_IND_11738,OLX,Lucknow,Uttar Pradesh,KTM,RC 390,Factory Racing,2019,7,49849,373.0,27.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,145600.0,390.35,2.921,132100.0,13500.0,1.102,Overpriced
PW_IND_15982,BikeWale,Mumbai,Maharashtra,Hero,Glamour,Disc,2016,10,76265,125.0,55.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Expired,18700.0,149.6,0.245,24500.0,-5800.0,0.763,Underpriced
PW_IND_14795,BikeDekho,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2018,8,46897,249.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,58100.0,233.33,1.239,75100.0,-17000.0,0.774,Underpriced
PW_IND_10186,OLX,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2015,11,114504,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,29700.0,85.1,0.259,38700.0,-9000.0,0.767,Underpriced
PW_IND_11645,OLX,Kolkata,West Bengal,Royal Enfield,Bullet 350,Standard ES,2017,9,97674,346.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,40900.0,118.21,0.419,49200.0,-8300.0,0.831,Underpriced
PW_IND_13788,Quikr,Jaipur,Rajasthan,Yamaha,Aerox 155,Version S,2018,8,61611,155.0,42.0,Automatic,Petrol,2nd Owner,Dealer,No Warranty,Expired,33700.0,217.42,0.547,46800.0,-13100.0,0.72,Underpriced
PW_IND_12258,OLX,Hyderabad,Telangana,TVS,Apache RTR 200,4V Dual ABS,2020,6,75693,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Third-Party,34700.0,175.25,0.458,50500.0,-15800.0,0.687,Underpriced
PW_IND_10223,OLX,Ahmedabad,Gujarat,Yamaha,MT-15,V2 MotoGP,2017,9,82214,155.0,44.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,38500.0,248.39,0.468,53000.0,-14500.0,0.726,Underpriced
PW_IND_10825,OLX,Chennai,Tamil Nadu,Bajaj,Pulsar NS200,Dual Channel ABS,2023,3,39408,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,99900.0,502.01,2.535,100600.0,-700.0,0.993,Fairly Priced
PW_IND_13203,Quikr,Delhi-NCR,Delhi,Honda,Activa 6G,DLX,2020,6,31828,110.0,55.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Third-Party,32500.0,295.45,1.021,32100.0,400.0,1.012,Fairly Priced
PW_IND_11474,OLX,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2019,7,48094,149.0,48.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,43600.0,292.62,0.907,39500.0,4100.0,1.104,Overpriced
PW_IND_15905,BikeWale,Lucknow,Uttar Pradesh,Yamaha,RayZR 125,Fi Hybrid,2020,6,51878,125.0,54.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,36200.0,289.6,0.698,39700.0,-3500.0,0.912,Fairly Priced
PW_IND_15149,BikeDekho,Pune,Maharashtra,Honda,CB Shine,SP,2021,5,41449,125.0,58.0,Manual,Petrol,2nd Owner,Dealer,6 Months Warranty,Third-Party,40500.0,324.0,0.977,42700.0,-2200.0,0.948,Fairly Priced
PW_IND_18328,Bikes24,Bengaluru,Karnataka,KTM,RC 200,GP Edition,2022,4,25330,199.0,32.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,199100.0,1000.5,7.86,166600.0,32500.0,1.195,Overpriced
PW_IND_18668,Bikes24,Pune,Maharashtra,KTM,Duke 200,Electronic Orange,2021,5,37367,199.0,33.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,140900.0,708.04,3.771,120000.0,20900.0,1.174,Overpriced
PW_IND_13802,Quikr,Hyderabad,Telangana,Honda,Unicorn,Standard,2019,7,87579,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,28000.0,175.0,0.32,37600.0,-9600.0,0.745,Underpriced
PW_IND_18651,Bikes24,Ahmedabad,Gujarat,Suzuki,Gixxer SF 150,Standard ABS,2012,14,123728,155.0,45.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,21500.0,138.71,0.174,23400.0,-1900.0,0.919,Fairly Priced
PW_IND_18363,Bikes24,Bengaluru,Karnataka,TVS,Raider 125,Split Seat,2015,11,104051,125.0,57.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,22800.0,182.4,0.219,28400.0,-5600.0,0.803,Underpriced
PW_IND_15220,BikeDekho,Mumbai,Maharashtra,Bajaj,Platina 100,ES Drum,2023,3,29061,102.0,72.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Expired,27800.0,272.55,0.957,37700.0,-9900.0,0.737,Underpriced
PW_IND_12683,OLX,Hyderabad,Telangana,Royal Enfield,Meteor 350,Supernova,2020,6,49017,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,100400.0,287.68,2.048,105800.0,-5400.0,0.949,Fairly Priced
PW_IND_11201,OLX,Bengaluru,Karnataka,Yamaha,Aerox 155,Version S,2018,8,93747,155.0,42.0,Automatic,Petrol,3rd Owner,Individual,No Warranty,Third-Party,31100.0,200.65,0.332,42700.0,-11600.0,0.728,Underpriced
PW_IND_16902,BikeWale,Pune,Maharashtra,Honda,Unicorn,Standard,2021,5,30970,160.0,50.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Third-Party,79500.0,496.88,2.567,69000.0,10500.0,1.152,Overpriced
PW_IND_12656,OLX,Kolkata,West Bengal,Honda,Activa 6G,DLX,2020,6,40550,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,41200.0,374.55,1.016,37100.0,4100.0,1.111,Overpriced
PW_IND_18537,Bikes24,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2018,8,104864,349.0,36.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,46000.0,131.81,0.439,54000.0,-8000.0,0.852,Underpriced
PW_IND_19830,CarTrade,Chennai,Tamil Nadu,Royal Enfield,Classic 350,Dual Channel ABS,2020,6,42351,349.0,35.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,58900.0,168.77,1.391,85000.0,-26100.0,0.693,Underpriced
PW_IND_13378,Quikr,Bengaluru,Karnataka,Yamaha,RayZR 125,Fi Hybrid,2019,7,43539,125.0,54.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,38300.0,306.4,0.88,43300.0,-5000.0,0.885,Underpriced
PW_IND_15651,BikeDekho,Mumbai,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2014,12,132445,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,31900.0,128.11,0.241,37900.0,-6000.0,0.842,Underpriced
PW_IND_13925,Quikr,Ahmedabad,Gujarat,Royal Enfield,Hunter 350,Metro Rebel,2016,10,85096,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,40400.0,115.76,0.475,47700.0,-7300.0,0.847,Underpriced
PW_IND_18604,Bikes24,Ahmedabad,Gujarat,Yamaha,Aerox 155,Version S,2018,8,72582,155.0,42.0,Automatic,Petrol,3rd Owner,Dealer,No Warranty,Expired,37300.0,240.65,0.514,41600.0,-4300.0,0.897,Underpriced
PW_IND_11721,OLX,Jaipur,Rajasthan,Royal Enfield,Classic 350,Dual Channel ABS,2022,4,38364,349.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,99600.0,285.39,2.596,114000.0,-14400.0,0.874,Underpriced
PW_IND_16820,BikeWale,Kolkata,West Bengal,Hero,Passion Pro,Drum,2023,3,34340,113.0,60.0,Manual,Petrol,1st Owner,Individual,6 Months Warranty,Comprehensive,58000.0,513.27,1.689,52000.0,6000.0,1.115,Overpriced
PW_IND_18209,Bikes24,Lucknow,Uttar Pradesh,Bajaj,Platina 100,ES Drum,2012,14,89710,102.0,72.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,20800.0,203.92,0.232,18000.0,2800.0,1.156,Overpriced
PW_IND_16909,BikeWale,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2017,9,94017,113.0,60.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Expired,19700.0,174.34,0.21,24800.0,-5100.0,0.794,Underpriced
PW_IND_18179,Droom,Chennai,Tamil Nadu,KTM,RC 390,Factory Racing,2020,6,33551,373.0,27.0,Manual,Petrol,4th Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,150600.0,403.75,4.489,125900.0,24700.0,1.196,Overpriced
PW_IND_14667,BikeDekho,Hyderabad,Telangana,Yamaha,Aerox 155,Version S,2020,6,37969,155.0,42.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,74400.0,480.0,1.959,75300.0,-900.0,0.988,Fairly Priced
PW_IND_11934,OLX,Ahmedabad,Gujarat,TVS,Apache RTR 160,4V Special Edition,2020,6,57822,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,59900.0,374.38,1.036,59400.0,500.0,1.008,Fairly Priced
PW_IND_19096,CarTrade,Lucknow,Uttar Pradesh,Suzuki,Burgman Street,EX,2019,7,62074,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,38000.0,306.45,0.612,38300.0,-300.0,0.992,Fairly Priced
PW_IND_11455,OLX,Jaipur,Rajasthan,TVS,Apache RTR 200,4V Dual ABS,2021,5,43240,198.0,39.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Third-Party,66100.0,333.84,1.529,66500.0,-400.0,0.994,Fairly Priced
PW_DUP_20080,Quikr,Hyderabad,Telangana,KTM,Duke 200,Electronic Orange,2024,2,20943,199.0,33.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,153600.0,771.86,7.334,141000.0,12600.0,1.089,Fairly Priced
PW_IND_10088,OLX,Chennai,Tamil Nadu,Royal Enfield,Meteor 350,Supernova,2019,7,46227,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,97700.0,279.94,2.113,95100.0,2600.0,1.027,Fairly Priced
PW_IND_19362,CarTrade,Chennai,Tamil Nadu,Hero,Glamour,Disc,2019,7,85288,125.0,55.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,25300.0,202.4,0.297,32700.0,-7400.0,0.774,Underpriced
PW_IND_15873,BikeWale,Pune,Maharashtra,Honda,Hornet 2.0,ABS,2019,7,46771,184.0,42.0,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Comprehensive,42400.0,230.43,0.907,49400.0,-7000.0,0.858,Underpriced
PW_IND_11834,OLX,Chennai,Tamil Nadu,Royal Enfield,Bullet 350,Standard ES,2015,11,68352,346.0,38.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Expired,28300.0,81.79,0.414,41500.0,-13200.0,0.682,Underpriced
PW_IND_14465,BikeDekho,Kolkata,West Bengal,Honda,Unicorn,Standard,2016,10,133652,160.0,50.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,19000.0,118.75,0.142,25000.0,-6000.0,0.76,Underpriced
PW_IND_13805,Quikr,Bengaluru,Karnataka,Suzuki,Access 125,Ride Connect,2019,7,97227,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,28100.0,226.61,0.289,35500.0,-7400.0,0.792,Underpriced
PW_IND_13200,Quikr,Delhi-NCR,Delhi,Bajaj,Avenger Cruise 220,Standard,2022,4,45530,220.0,38.0,Manual,Petrol,1st Owner,Individual,No Warranty,Expired,78000.0,354.55,1.713,76900.0,1100.0,1.014,Fairly Priced
PW_IND_13283,Quikr,Kolkata,West Bengal,Suzuki,Burgman Street,EX,2018,8,83287,124.0,50.0,Automatic,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,23000.0,185.48,0.276,28400.0,-5400.0,0.81,Underpriced
PW_IND_16888,BikeWale,Jaipur,Rajasthan,Hero,HF Deluxe,Kick Start,2021,5,24477,97.0,68.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,33700.0,347.42,1.377,34100.0,-400.0,0.988,Fairly Priced
PW_IND_16104,BikeWale,Bengaluru,Karnataka,TVS,Raider 125,Split Seat,2021,5,31157,125.0,57.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,54200.0,433.6,1.74,59200.0,-5000.0,0.916,Fairly Priced
PW_IND_10339,OLX,Lucknow,Uttar Pradesh,Yamaha,Aerox 155,Version S,2019,7,37547,155.0,42.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,60700.0,391.61,1.617,62600.0,-1900.0,0.97,Fairly Priced
PW_IND_16158,BikeWale,Jaipur,Rajasthan,Bajaj,Pulsar NS200,Dual Channel ABS,2021,5,48911,199.0,40.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,76700.0,385.43,1.568,75100.0,1600.0,1.021,Fairly Priced
PW_IND_18712,Bikes24,Delhi-NCR,Delhi,Bajaj,Pulsar 150,Twin Disc,2019,7,61495,149.0,48.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Expired,58300.0,391.28,0.948,50400.0,7900.0,1.157,Overpriced
PW_IND_16350,BikeWale,Lucknow,Uttar Pradesh,TVS,Apache RTR 200,4V Dual ABS,2022,4,39382,198.0,39.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,85000.0,429.29,2.158,83200.0,1800.0,1.022,Fairly Priced
PW_IND_16311,BikeWale,Lucknow,Uttar Pradesh,Bajaj,Dominar 400,Touring Edition,2022,4,22858,373.0,30.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,118400.0,317.43,5.18,122200.0,-3800.0,0.969,Fairly Priced
PW_IND_19128,CarTrade,Chennai,Tamil Nadu,Royal Enfield,Himalayan,Pine Green,2021,5,45244,411.0,32.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,125500.0,305.35,2.774,123600.0,1900.0,1.015,Fairly Priced
PW_IND_13502,Quikr,Delhi-NCR,Delhi,Suzuki,Gixxer SF 150,Standard ABS,2020,6,56110,155.0,45.0,Manual,Petrol,4th Owner,Individual,No Warranty,Expired,32900.0,212.26,0.586,40900.0,-8000.0,0.804,Underpriced
PW_IND_13749,Quikr,Pune,Maharashtra,Suzuki,Gixxer 250,Dual ABS,2018,8,52186,249.0,35.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,49500.0,198.8,0.949,65000.0,-15500.0,0.762,Underpriced
PW_IND_10459,OLX,Lucknow,Uttar Pradesh,Royal Enfield,Hunter 350,Metro Rebel,2018,8,108224,349.0,36.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,33400.0,95.7,0.309,44600.0,-11200.0,0.749,Underpriced
PW_IND_15267,BikeDekho,Bengaluru,Karnataka,Honda,Unicorn,Standard,2017,9,105770,160.0,50.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,30400.0,190.0,0.287,35100.0,-4700.0,0.866,Underpriced
PW_IND_12470,OLX,Chennai,Tamil Nadu,KTM,Duke 390,Gen-3 Dark Galvano,2012,14,142762,373.0,28.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Expired,35300.0,94.64,0.247,43400.0,-8100.0,0.813,Underpriced
PW_IND_14328,BikeDekho,Kolkata,West Bengal,Royal Enfield,Meteor 350,Supernova,2019,7,33389,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,97900.0,280.52,2.932,93200.0,4700.0,1.05,Fairly Priced
PW_IND_19660,CarTrade,Mumbai,Maharashtra,Suzuki,Access 125,Ride Connect,2018,8,94466,124.0,52.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Third-Party,26100.0,210.48,0.276,30500.0,-4400.0,0.856,Underpriced
PW_IND_11824,OLX,Ahmedabad,Gujarat,Hero,Passion Pro,Drum,2020,6,81080,113.0,60.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,24100.0,213.27,0.297,32800.0,-8700.0,0.735,Underpriced
PW_IND_16524,BikeWale,Mumbai,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2018,8,72566,373.0,28.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,83500.0,223.86,1.151,104000.0,-20500.0,0.803,Underpriced
PW_IND_17199,Droom,Chennai,Tamil Nadu,Royal Enfield,Hunter 350,Metro Rebel,2019,7,44396,349.0,36.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,81000.0,232.09,1.824,68100.0,12900.0,1.189,Overpriced
PW_IND_11950,OLX,Delhi-NCR,Delhi,Honda,Hornet 2.0,ABS,2021,5,36042,184.0,42.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Comprehensive,59600.0,323.91,1.654,61000.0,-1400.0,0.977,Fairly Priced
PW_IND_19327,CarTrade,Kolkata,West Bengal,Honda,Unicorn,Standard,2023,3,25686,160.0,50.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,61600.0,385.0,2.398,65700.0,-4100.0,0.938,Fairly Priced
PW_IND_18350,Bikes24,Jaipur,Rajasthan,TVS,Apache RTR 160,4V Special Edition,2024,2,15354,160.0,45.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,143600.0,897.5,9.352,111200.0,32400.0,1.291,Overpriced
PW_IND_13360,Quikr,Chennai,Tamil Nadu,Royal Enfield,Himalayan,Pine Green,2021,5,62206,411.0,32.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,68400.0,166.42,1.1,91200.0,-22800.0,0.75,Underpriced
PW_IND_16069,BikeWale,Hyderabad,Telangana,Royal Enfield,Classic 350,Dual Channel ABS,2022,4,40211,349.0,35.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Third-Party,180000.0,515.76,4.476,136700.0,43300.0,1.317,Overpriced
PW_IND_18259,Bikes24,Jaipur,Rajasthan,Yamaha,FZ-S FI,V4 Deluxe,2015,11,76398,149.0,45.0,Manual,Petrol,1st Owner,Dealer,1 Year Certified Warranty,Comprehensive,27100.0,181.88,0.355,34100.0,-7000.0,0.795,Underpriced
PW_IND_12240,OLX,Lucknow,Uttar Pradesh,Honda,Activa 6G,DLX,2023,3,22599,110.0,55.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,59700.0,542.73,2.642,53200.0,6500.0,1.122,Overpriced
PW_IND_14631,BikeDekho,Jaipur,Rajasthan,KTM,Duke 200,Electronic Orange,2020,6,44504,199.0,33.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,94200.0,473.37,2.117,92100.0,2100.0,1.023,Fairly Priced
PW_IND_12539,OLX,Mumbai,Maharashtra,TVS,Sport,ES,2020,6,42617,110.0,70.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,23400.0,212.73,0.549,32700.0,-9300.0,0.716,Underpriced
PW_IND_15011,BikeDekho,Hyderabad,Telangana,Royal Enfield,Classic 350,Dual Channel ABS,2021,5,37647,349.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,160600.0,460.17,4.266,134000.0,26600.0,1.199,Overpriced
PW_IND_18700,Bikes24,Delhi-NCR,Delhi,Suzuki,Gixxer 250,Dual ABS,2024,2,13760,249.0,35.0,Manual,Petrol,1st Owner,Certified Dealer,No Warranty,Comprehensive,180800.0,726.1,13.139,150900.0,29900.0,1.198,Overpriced
PW_IND_15780,BikeDekho,Bengaluru,Karnataka,Suzuki,Gixxer SF 150,Standard ABS,2013,13,128743,155.0,45.0,Manual,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,30600.0,197.42,0.238,25700.0,4900.0,1.191,Overpriced
PW_IND_14452,BikeDekho,Delhi-NCR,Delhi,Yamaha,FZ-S FI,V4 Deluxe,2021,5,56450,149.0,45.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,54500.0,365.77,0.965,57600.0,-3100.0,0.946,Fairly Priced
PW_IND_11649,OLX,Hyderabad,Telangana,Suzuki,Burgman Street,EX,2024,2,22215,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,73800.0,595.16,3.322,79800.0,-6000.0,0.925,Fairly Priced
PW_IND_18676,Bikes24,Chennai,Tamil Nadu,Yamaha,R15 V4,M Edition,2012,14,148702,155.0,40.0,Manual,Petrol,1st Owner,Dealer,6 Months Warranty,Comprehensive,27000.0,174.19,0.182,32600.0,-5600.0,0.828,Underpriced
PW_IND_19944,CarTrade,Hyderabad,Telangana,TVS,Apache RTR 160,4V Special Edition,2020,6,47962,160.0,45.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,43500.0,271.88,0.907,48800.0,-5300.0,0.891,Underpriced
PW_DUP_20064,OLX,Kolkata,West Bengal,KTM,RC 200,GP Edition,2019,7,86092,199.0,32.0,Manual,Petrol,1st Owner,Dealer,No Warranty,Expired,55600.0,279.4,0.646,78800.0,-23200.0,0.706,Underpriced
PW_IND_15013,BikeDekho,Ahmedabad,Gujarat,Yamaha,FZ-S FI,V4 Deluxe,2014,12,99662,149.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,21000.0,140.94,0.211,25900.0,-4900.0,0.811,Underpriced
PW_IND_10527,OLX,Kolkata,West Bengal,TVS,Apache RTR 200,4V Dual ABS,2021,5,43434,198.0,39.0,Manual,Petrol,3rd Owner,Individual,No Warranty,Comprehensive,52200.0,263.64,1.202,58300.0,-6100.0,0.895,Underpriced
PW_IND_10160,OLX,Hyderabad,Telangana,Suzuki,Gixxer 250,Dual ABS,2017,9,72623,249.0,35.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,51900.0,208.43,0.715,62000.0,-10100.0,0.837,Underpriced
PW_IND_18705,Bikes24,Pune,Maharashtra,KTM,Duke 390,Gen-3 Dark Galvano,2018,8,64085,373.0,28.0,Manual,Petrol,1st Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,158800.0,425.74,2.478,131700.0,27100.0,1.206,Overpriced
PW_IND_17135,Droom,Kolkata,West Bengal,Royal Enfield,Hunter 350,Metro Rebel,2019,7,64486,349.0,36.0,Manual,Petrol,2nd Owner,Certified Dealer,1 Year Certified Warranty,Comprehensive,81200.0,232.66,1.259,67700.0,13500.0,1.199,Overpriced
PW_IND_16857,BikeWale,Chennai,Tamil Nadu,Yamaha,R15 V4,M Edition,2016,10,67538,155.0,40.0,Manual,Petrol,2nd Owner,Individual,No Warranty,Comprehensive,44600.0,287.74,0.66,51300.0,-6700.0,0.869,Underpriced
PW_IND_16325,BikeWale,Kolkata,West Bengal,Suzuki,Access 125,Ride Connect,2017,9,93310,124.0,52.0,Automatic,Petrol,1st Owner,Dealer,No Warranty,Comprehensive,20300.0,163.71,0.218,25000.0,-4700.0,0.812,Underpriced
PW_IND_18941,Bikes24,Ahmedabad,Gujarat,Hero,HF Deluxe,Kick Start,2012,14,118507,97.0,68.0,Manual,Petrol,3rd Owner,Certified Dealer,1 Year Certified Warranty,Third-Party,20800.0,214.43,0.176,18000.0,2800.0,1.156,Overpriced
PW_DUP_20020,OLX,Bengaluru,Karnataka,Bajaj,Pulsar 150,Twin Disc,2016,10,92788,149.0,48.0,Manual,Petrol,2nd Owner,Dealer,No Warranty,Third-Party,24500.0,164.43,0.264,30000.0,-5500.0,0.817,Underpriced
PW_IND_14351,BikeDekho,Delhi-NCR,Delhi,Yamaha,Aerox 155,Version S,2016,10,71537,155.0,42.0,Automatic,Petrol,2nd Owner,Dealer,6 Months Warranty,Comprehensive,29700.0,191.61,0.415,36800.0,-7100.0,0.807,Underpriced
PW_IND_13646,Quikr,Lucknow,Uttar Pradesh,Royal Enfield,Meteor 350,Supernova,2020,6,56183,349.0,36.0,Manual,Petrol,1st Owner,Individual,No Warranty,Comprehensive,92100.0,263.9,1.639,95300.0,-3200.0,0.966,Fairly Priced
PW_IND_17302,Droom,Pune,Maharashtra,Suzuki,Access 125,Ride Connect,2019,7,77991,124.0,52.0,Automatic,Petrol,2nd Owner,Certified Dealer,No Warranty,Comprehensive,38600.0,311.29,0.495,33300.0,5300.0,1.159,Overpriced
PW_IND_15527,BikeDekho,Ahmedabad,Gujarat,Bajaj,Pulsar NS200,Dual Channel ABS,2018,8,99134,199.0,40.0,Manual,Petrol,3rd Owner,Individual,6 Months Warranty,Comprehensive,34300.0,172.36,0.346,39200.0,-4900.0,0.875,Underpriced
PW_IND_15915,BikeWale,Delhi-NCR,Delhi,Honda,Activa 125,Disc,2018,8,64448,124.0,50.0,Automatic,Petrol,1st Owner,Individual,No Warranty,Comprehensive,22000.0,177.42,0.341,29900.0,-7900.0,0.736,Underpriced
PW_IND_18530,Bikes24,Delhi-NCR,Delhi,Hero,HF Deluxe,Kick Start,2018,8,64408,97.0,68.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Expired,18100.0,186.6,0.281,22300.0,-4200.0,0.812,Underpriced
PW_IND_18742,Bikes24,Mumbai,Maharashtra,Royal Enfield,Classic 350,Dual Channel ABS,2021,5,54546,349.0,35.0,Manual,Petrol,2nd Owner,Dealer,1 Year Certified Warranty,Comprehensive,118800.0,340.4,2.178,110400.0,8400.0,1.076,Fairly Priced
PW_IND_11867,OLX,Chennai,Tamil Nadu,TVS,Apache RTR 160,4V Special Edition,2022,4,27175,160.0,45.0,Manual,Petrol,1st Owner,Individual,No Warranty,Third-Party,82300.0,514.38,3.028,81600.0,700.0,1.009,Fairly Priced
